accuracy,accuracy_degradation,actual_evidence_position,answer_bearing_accuracy,answer_bearing_correct_n,answer_bearing_scored_n,artifact_sha256,artifact_size_bytes,artifact_uri,attempted_n,completed_n,condition_id,context_instance_id,context_sha256,correct_n,end_to_end_success,error_n,exact_accuracy,exact_correct_n,exact_scored_n,experiment_id,failure_n,failure_rate,format_scored_n,format_valid_n,format_validity,invalid_output_n,median_decode_tokens_per_second,median_peak_memory_bytes,median_post_first_chunk_output_tok_s,median_prefill_tokens_per_second,median_prompt_throughput_proxy_tok_s,median_stream_ttft_s,median_total_s,median_ttft_s,n,quantization_type,relative_degradation,requested_evidence_position,runtime_error_n,scored_accuracy,scored_n,scorer_error_n,scorer_version,short_context_baseline_accuracy,target_context_tokens,task_catalog,task_catalog_sha256,task_id,task_type,variant_condition_id,variant_label
1.0,0.0,0.49981689453125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.multihop.000005:baseline:ctx032768:p050:seed1067,fdac683d1441c7620a97a75db3cabbbfbd2727fdff76e7f8a949fd633c13dc4b,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18948734976.0,10.24323237255227,,92.08328998930666,356.3512989578303,356.8394261249341,356.3512989578303,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000005,multi_hop,q4_k_m,Q4_K_M
0.0,0.0,0.49981689453125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.multihop.000006:baseline:ctx032768:p050:seed1068,3c3c7196f6670d40d722cb9d40a9ab28b8e72b752f8e313647bef9ecda8a547d,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18948718592.0,10.282613348092623,,92.10408773319897,356.24911779211834,357.0271301250905,356.24911779211834,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000006,multi_hop,q4_k_m,Q4_K_M
1.0,0.0,0.4997965494791667,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.multihop.000007:baseline:ctx032768:p050:seed1069,a85e4d8aaaa959054769682b188dc2be10debe06630a99b6e9dfe249d40aeda5,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18948718592.0,10.199679116269097,,92.07047723783029,356.41175091592595,356.9019624160137,356.41175091592595,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000007,multi_hop,q4_k_m,Q4_K_M
0.0,0.0,0.4998067220052083,0.0,0,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.multihop.000008:baseline:ctx032768:p050:seed1070,9fdaffba8a508a7cebdf6a3bcdeee1ce2163b9b530cc39e9e7625b6d10e1cf36,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18948718592.0,10.335312666722986,,92.0719461143649,356.40606487495825,362.59842712501995,356.40606487495825,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000008,multi_hop,q4_k_m,Q4_K_M
1.0,0.0,0.4997355143229167,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.multihop.000009:baseline:ctx032768:p050:seed1071,fb232a75f3b7bc99096dd40d7ceeb4340af9dbfef289aef4e04008c7e78e3cae,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18948718592.0,10.245699887269605,,92.17134577939619,356.00000979192555,356.78082516696304,356.00000979192555,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000009,multi_hop,q4_k_m,Q4_K_M
1.0,0.0,0.4997660319010417,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.multihop.000010:baseline:ctx032768:p050:seed1072,1effdf2f7bd5c18544a015548d7e1fa2d09783efde5b7e9b14e04841abbf178b,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18948718592.0,10.245532353974527,,92.05233029776848,356.50373970810324,357.1869643330574,356.50373970810324,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000010,multi_hop,q4_k_m,Q4_K_M
0.0,0.0,0.499267578125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.semantic.000001:baseline:ctx008192:p050:seed1044,ce8fe935e6eced6d613062fc72d1613004e117a6c7286d839af96777b6e71d9f,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,1,1.0,0,,18881314816.0,12.134199167883587,,105.43130846771986,78.0792737910524,78.57374400016852,78.0792737910524,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000001,semantic_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.4990234375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.semantic.000002:baseline:ctx008192:p050:seed1055,242adbfd4f66cb6c97187c977b7b2acc7036dad2cfdf06ed4d5cfe744a1b14a1,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,1,1.0,0,,18881331200.0,12.23272035937475,,105.2587477438388,78.1977762079332,78.6882639999967,78.1977762079332,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000002,semantic_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.499267578125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.semantic.000003:baseline:ctx008192:p050:seed1056,cf2e50c5b26687b0e8349cdffaae7c80cb81fb679e4c703893b5dc93954eb227,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18881331200.0,12.30197120042002,,105.59155540362302,77.98919116705656,83.19160945899785,77.98919116705656,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000003,semantic_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.4993896484375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.semantic.000004:baseline:ctx008192:p050:seed1057,a1558bfa97785bc75ba9554d601ff2a1f6a986b0e745c95795249b34a5b82ae1,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,1,1.0,0,,18884313088.0,12.14628994404675,,105.8024092689144,77.81486316700466,78.144181832904,77.81486316700466,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000004,semantic_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.499267578125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.semantic.000005:baseline:ctx008192:p050:seed1058,cce2bf1e2d86f62a11e90cdac85a8fc53959319f0c90c243603a83e1fa667b78,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18887311360.0,12.304248991989175,,105.63546629547646,77.937839332968,83.13929454097524,77.937839332968,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000005,semantic_retrieval,q4_k_m,Q4_K_M
1.0,0.0,0.4990234375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.semantic.000006:baseline:ctx008192:p050:seed1059,04233973a07cfafa5b48be9d6d55ed8ce82d6c67526e4f09cfa39d428b36ee42,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18890309632.0,12.18403744997328,,105.88422394560371,77.76418141601607,78.17455441597849,77.76418141601607,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000006,semantic_retrieval,q4_k_m,Q4_K_M
1.0,0.0,0.499267578125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.semantic.000007:baseline:ctx008192:p050:seed1060,073ccd724a7db9fb5eb2b07f992af492ab4220f2759a0006994a2728ffbdaa1d,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18893307904.0,12.19038538809413,,105.50112258011413,78.03708433290012,78.28317991597578,78.03708433290012,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000007,semantic_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.499267578125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.semantic.000008:baseline:ctx008192:p050:seed1061,1d526937b3af25c39fd321c2b4f2122093ab3c72468bc43ef680aa540af1c4a1,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,1,1.0,0,,18896322560.0,12.222541940805263,,105.48907887700902,78.01755487499759,78.42663508304395,78.01755487499759,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000008,semantic_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.4993896484375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.semantic.000009:baseline:ctx008192:p050:seed1062,ffa5dfdd51684a596111c62e7f334d0266e94d2a47380b9faeb9e033bf75d6aa,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,1,1.0,0,,18899320832.0,12.166893276779454,,105.4524998374756,78.06358325015754,78.39234425011091,78.06358325015754,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000009,semantic_retrieval,q4_k_m,Q4_K_M
1.0,0.0,0.499267578125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.semantic.000010:baseline:ctx008192:p050:seed1063,4d5854eae06a13a502f07c8055c070dff354a17a0f311c2d67721c1d07f59059,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18902319104.0,12.115280920939565,,105.4354298305108,78.09519070805982,78.3428118750453,78.09519070805982,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000010,semantic_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.49981689453125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.semantic.000001:baseline:ctx032768:p050:seed1044,455fc4e84073472ef3496c4fdfbe9dfe18694d5120e7fe3d9b2b6290011dec07,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,1,1.0,0,,18921766912.0,10.219077139880042,,92.65373450001458,354.0925811252091,354.67971829208545,354.0925811252091,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000001,semantic_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.499755859375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.semantic.000002:baseline:ctx032768:p050:seed1055,455c1193040121c1a9ca57f2bb396d6a3392be15becf87a0ca8fb909beaf643e,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,1,1.0,0,,18921766912.0,10.275927193234208,,92.68513918339895,353.9618140410166,354.54570295801386,353.9618140410166,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000002,semantic_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.49981689453125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.semantic.000003:baseline:ctx032768:p050:seed1056,27e0f3126fce553c91cf11df5e4d629746c71962ec1f9de1828afec72a5aefb1,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18921766912.0,10.356448388040391,,92.54891459216209,354.52603787509724,360.70576258399524,354.52603787509724,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000003,semantic_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.499847412109375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.semantic.000004:baseline:ctx032768:p050:seed1057,893eaa9d06fee6e502c862b1a2bca1e618c1e767e61ca0741c132c39a98a9568,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,1,1.0,0,,18924765184.0,10.205131642475203,,92.42721766107758,354.97119604214095,355.3631557091139,354.97119604214095,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000004,semantic_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.49981689453125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.semantic.000005:baseline:ctx032768:p050:seed1058,ab035ea3a5135430e48111eede34f3def137f36502d8a0b62af56c68efd921f3,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18927763456.0,10.352736818390756,,92.15057227298419,356.036855667131,362.2187958750874,356.036855667131,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000005,semantic_retrieval,q4_k_m,Q4_K_M
1.0,0.0,0.499755859375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.semantic.000006:baseline:ctx032768:p050:seed1059,5da6fa95823bb267079daa3e3c2aec7177d3abfdc0909382cb1dcab5bb865903,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18930761728.0,10.232593666355578,,92.24905875587316,355.66758558293805,356.1562202500645,355.66758558293805,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000006,semantic_retrieval,q4_k_m,Q4_K_M
1.0,0.0,0.49981689453125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.semantic.000007:baseline:ctx032768:p050:seed1060,2eb9009816626081b0e971f649dec2203ebc1ed606279028f10c5b853f949048,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18933727232.0,10.231882871748791,,92.21511243590135,355.7876700828783,356.08087125001475,355.7876700828783,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000007,semantic_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.49981689453125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.semantic.000008:baseline:ctx032768:p050:seed1061,1ea78fcf1a8b29d0b8b58356970df7ae0ccf3aeddc0cc1b583a76833f64fd51b,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,1,1.0,0,,18936758272.0,10.199778801186756,,92.17313636055835,355.91714999987744,356.40735670900904,355.91714999987744,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000008,semantic_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.499847412109375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.semantic.000009:baseline:ctx032768:p050:seed1062,de42589a4892baa52c35835b449313796599ebb55297d1078b7774d3e90ae54e,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,1,1.0,0,,18939723776.0,10.187287963706428,,92.1465120156686,356.0416914578527,356.4343376669567,356.0416914578527,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000009,semantic_retrieval,q4_k_m,Q4_K_M
1.0,0.0,0.49981689453125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.semantic.000010:baseline:ctx032768:p050:seed1063,53bdec0fce2a85821460ca2120b3e304fbdfe68e33649df0344abf16fa41a653,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18942722048.0,10.185490520962922,,92.10268916480405,356.23281250009313,356.5273491248954,356.23281250009313,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.semantic.000010,semantic_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.4990234375,1.0,1,1,6cb70620c7811dce01e1a622fe0a4f9ac445e31c569640c36ecfac85c4609b6c,29047084256,artifacts/q8_0.gguf,1,1,q8_0:ctx008192:p050,task.literal.000001:baseline:ctx008192:p050:seed1043,c3ebbc47848d1dad8594046b23538278b62080373e923c75c6fd6db179d394fc,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,31143165952.0,8.079601456002571,,112.57809340418001,73.14033975009806,74.50179304205813,73.14033975009806,1,Q8_0,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000001,literal_retrieval,q8_0,Q8_0
0.0,0.0,0.4990234375,1.0,1,1,6cb70620c7811dce01e1a622fe0a4f9ac445e31c569640c36ecfac85c4609b6c,29047084256,artifacts/q8_0.gguf,1,1,q8_0:ctx008192:p050,task.literal.000002:baseline:ctx008192:p050:seed1046,59cf70db445f33566d2e890d8460fddecf37a36b0d314e0dcc16d25bb813b90b,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,31146606592.0,8.092948990034861,,109.36676041522738,75.3062444999814,76.66545237507671,75.3062444999814,1,Q8_0,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000002,literal_retrieval,q8_0,Q8_0
0.0,0.0,0.4990234375,1.0,1,1,6cb70620c7811dce01e1a622fe0a4f9ac445e31c569640c36ecfac85c4609b6c,29047084256,artifacts/q8_0.gguf,1,1,q8_0:ctx008192:p050,task.literal.000003:baseline:ctx008192:p050:seed1047,e4ef253445550dfb5cb0c8e744d49371219f859588953c7e9a2342913b455996,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,31149604864.0,8.071212038369028,,111.22733188024813,74.05553887481801,75.29451016592793,74.05553887481801,1,Q8_0,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000003,literal_retrieval,q8_0,Q8_0
0.0,0.0,0.499267578125,1.0,1,1,6cb70620c7811dce01e1a622fe0a4f9ac445e31c569640c36ecfac85c4609b6c,29047084256,artifacts/q8_0.gguf,1,1,q8_0:ctx008192:p050,task.literal.000004:baseline:ctx008192:p050:seed1048,1597623490d80fd77f0aec3c16a336f4ca490d89befbb16b5d964a32260fe67b,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,31152619520.0,8.103611880334906,,111.73495253564661,73.7011992498301,74.8118151249364,73.7011992498301,1,Q8_0,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000004,literal_retrieval,q8_0,Q8_0
1.0,0.0,0.4991455078125,1.0,1,1,6cb70620c7811dce01e1a622fe0a4f9ac445e31c569640c36ecfac85c4609b6c,29047084256,artifacts/q8_0.gguf,1,1,q8_0:ctx008192:p050,task.literal.000005:baseline:ctx008192:p050:seed1049,06578bbf5cac04e1947b3e17f72801d6f9fd06bdeb346df600addffaa15e3336,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,31155617792.0,8.092882350553916,,112.09756408906212,73.43602929194458,74.42455224995501,73.43602929194458,1,Q8_0,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000005,literal_retrieval,q8_0,Q8_0
